ruta	tipo	key	name_es	keywords_es	aliases_es	name_de	keywords_de	aliases_de	name_en	keywords_en	aliases_en
Suspensión > Suspensión de ruedas y manillar > Componentes eléctricos > Sensor de presión de neumáticos (TPMS)	element	suspension-suspension-wheel-suspension-handlebars-suspension-suspension-wheel-suspension-handlebars-electrical-components-tire-pressure-sensor-tpms	Sensor de presión de neumáticos (TPMS)	sensor de presión de neumáticos|sensor tpms|válvula tpms|sensor presion ruedas		Reifendrucksensor (RDKS)	reifendrucksensor|rdks sensor		Tire pressure sensor (TPMS)	tire pressure sensor|tpms sensor	
Suspensión > suspensión > Amortiguadores, muelles helicoidales, ballestas y componentes relacionados > amortiguadores	element	suspension-suspension-suspension-suspension-suspension-suspension-shock-absorbers-coil-springs-leaf-springs-and-related-components-shock-absorbers	amortiguadores	amortiguador|amortiguadores|amortiguador de gas|amortidor		Stoßdämpfer	stoßdämpfer|stossdämpfer|dämpfer		shock absorbers	shock absorber|shock|damper	
Suspensión > suspensión > Amortiguadores, muelles helicoidales, ballestas y componentes relacionados > Kit de cubierta antipolvo de amortiguador y tope de impacto	element	suspension-suspension-suspension-suspension-suspension-suspension-shock-absorbers-coil-springs-leaf-springs-and-related-components-shock-absorber-dust-cover-kit-and-bump-stop	Kit de cubierta antipolvo de amortiguador y tope de impacto	fuelle de amortiguador|tope de amortiguador|kit guardapolvo amortiguador|topes de suspensión		Stoßdämpfer Staubschutzsatz und Anschlagpuffer	staubschutzsatz stoßdämpfer|anschlagpuffer|faltenbalg stoßdämpfer|staubmanschette stoßdämpfer		Shock absorber dust cover kit and bump stop	shock absorber dust cover|bump stop|bump stop kit	
Suspensión > suspensión > Amortiguadores, muelles helicoidales, ballestas y componentes relacionados > ballesta	element	suspension-suspension-suspension-suspension-suspension-suspension-shock-absorbers-coil-springs-leaf-springs-and-related-components-leaf-spring	ballesta	ballesta|ballestas|hoja de ballesta|paquete de ballestas		Blattfeder	blattfeder|blattfedern		leaf spring	leaf spring|leaf springs	
Transmisión > Embrague/accesorios > Kits de embrague y componentes relacionados > Kit de embrague	element	transmission-transmission-clutch-attachments-transmission-transmission-clutch-attachments-clutch-kits-and-related-components-clutch-kit	Kit de embrague	kit de embrague|conjunto de embrague|embrague completo|kit embrague		Kupplungssatz	kupplungssatz|kupplungskit		Clutch kit	clutch kit	
Transmisión > Embrague/accesorios > Kits de embrague y componentes relacionados > Cojinete de liberación	element	transmission-transmission-clutch-attachments-transmission-transmission-clutch-attachments-clutch-kits-and-related-components-release-bearing	Cojinete de liberación	cojinete de embrague|collarín de embrague|rodamiento de empuje|cojinete de empuje		Ausrücklager	ausrücklager|kupplungsausrücklager		Release bearing	release bearing|clutch release bearing|throwout bearing	
Transmisión > Embrague/accesorios > Kits de embrague y componentes relacionados > disco de embrague	element	transmission-transmission-clutch-attachments-transmission-transmission-clutch-attachments-clutch-kits-and-related-components-clutch-disc	disco de embrague	disco de embrague|plato de embrague|disco de fricción		Kupplungsscheibe	kupplungsscheibe		clutch disc	clutch disc|clutch plate	
Transmisión > Embrague/accesorios > Kits de embrague y componentes relacionados > Placa de presión del embrague	element	transmission-transmission-clutch-attachments-transmission-transmission-clutch-attachments-clutch-kits-and-related-components-clutch-pressure-plate	Placa de presión del embrague	plato de presión de embrague|maza de embrague|prensa de embrague		Kupplungsdruckplatte	kupplungsdruckplatte|druckplatte kupplung		Clutch pressure plate	clutch pressure plate|clutch cover	
Transmisión > Embrague/accesorios > Kits de embrague y componentes relacionados > Campamento de mando	element	transmission-transmission-clutch-attachments-transmission-transmission-clutch-attachments-clutch-kits-and-related-components-command-camp	Campamento de mando	campamento de mando		Führungslager	führungslager		Command camp	command camp	
Transmisión > Embrague/accesorios > Componentes del mecanismo de liberación del embrague > Cilindro maestro del embrague	element	transmission-transmission-clutch-attachments-transmission-transmission-clutch-attachments-components-of-the-clutch-release-mechanism-clutch-master-cylinder	Cilindro maestro del embrague	bomba de embrague|cilindro maestro de embrague|emisor de embrague|cilindro emisor embrague		Kupplungsgeberzylinder	kupplungsgeberzylinder|geberzylinder kupplung		Clutch master cylinder	clutch master cylinder	
Transmisión > Embrague/accesorios > Componentes del mecanismo de liberación del embrague > Cilindro esclavo del embrague	element	transmission-transmission-clutch-attachments-transmission-transmission-clutch-attachments-components-of-the-clutch-release-mechanism-clutch-slave-cylinder	Cilindro esclavo del embrague	bombín de embrague|cilindro receptor de embrague|cilindro esclavo embrague		Kupplungsnehmerzylinder	kupplungsnehmerzylinder|nehmerzylinder kupplung		Clutch slave cylinder	clutch slave cylinder	
Transmisión > Embrague/accesorios > Componentes del mecanismo de liberación del embrague > Pedales y cubiertas de pedales	element	transmission-transmission-clutch-attachments-transmission-transmission-clutch-attachments-components-of-the-clutch-release-mechanism-pedals-and-pedal-coverings	Pedales y cubiertas de pedales	gomas de pedal|cubrepedales|forros de pedal|almohadillas de pedal		Pedals und Pedalbelag	pedalbelag|pedalgummi|pedalauflage		Pedals and pedal coverings	pedal covers|pedal rubbers|pedal pads	
Transmisión > Embrague/accesorios > Componentes del mecanismo de liberación del embrague > Kit de reparación, cilindro esclavo del embrague	element	transmission-transmission-clutch-attachments-transmission-transmission-clutch-attachments-components-of-the-clutch-release-mechanism-repair-kit-clutch-slave-cylinder	Kit de reparación, cilindro esclavo del embrague	kit de reparación bombín de embrague|reparacion cilindro receptor embrague		Reparatursatz, Kupplungsnehmerzylinder	reparatursatz kupplungsnehmerzylinder|kupplungsnehmerzylinder reparatursatz		Repair kit, clutch slave cylinder	clutch slave cylinder repair kit	
Transmisión > Embrague/accesorios > Volantes y componentes relacionados > volante	element	transmission-transmission-clutch-attachments-transmission-transmission-clutch-attachments-flywheels-and-related-components-flywheel	volante	volante motor|volante de inercia|volante bimasa|volante de embrague		Schwungrad	schwungrad|zweimassenschwungrad|schwungscheibe		flywheel	flywheel|dual mass flywheel	
Transmisión > Embrague/accesorios > Volantes y componentes relacionados > tornillo del volante	element	transmission-transmission-clutch-attachments-transmission-transmission-clutch-attachments-flywheels-and-related-components-flywheel-screw	tornillo del volante	tornillos de volante|pernos de volante|tornillos volante motor		Schwungradschaube	schwungradschrauben|schwungrad schrauben		flywheel screw	flywheel bolts	
Transmisión > Embrague/accesorios > Herramientas > Herramienta de embrague	element	transmission-transmission-clutch-attachments-transmission-transmission-clutch-attachments-tools-clutch-tool	Herramienta de embrague	herramienta de embrague		Kupplungswerkzeug	kupplungswerkzeug		Clutch tool	clutch tool	
Transmisión > Embrague/accesorios > Cuidado del coche > Limpiador de embrague y frenos	element	transmission-transmission-clutch-attachments-transmission-transmission-clutch-attachments-car-care-clutch-and-brake-cleaner	Limpiador de embrague y frenos	limpiador de frenos|limpia frenos|limpiador de embrague|spray limpiafrenos		Kupplungs- und Bremsenreiniger	bremsenreiniger|kupplungsreiniger|bremsen und kupplungsreiniger		Clutch and brake cleaner	brake cleaner|brake and clutch cleaner	
Transmisión > transmisión > Productos para la lubricación de cajas de cambios > Aceite para engranajes y aceite para caja de transferencia	element	transmission-transmission-transmission-transmission-transmission-transmission-products-for-gearbox-lubrication-gear-oil-and-transfer-case-oil	Aceite para engranajes y aceite para caja de transferencia			Getriebeöl und Verteilergetriebeöl	getriebeöl und verteilergetriebeöl		Gear oil and transfer case oil	gear oil and transfer case oil	
Transmisión > transmisión > Productos para la lubricación de cajas de cambios > Automatic transmission, oil filter ناقل حركة أوتوماتيكي، فلتر زيت Boîte de vitesses automatique, filtre à huile Automatski mjenjač, ​​filter ulja Cambio automatico, filtro dell'olio	element	transmission-transmission-transmission-transmission-transmission-transmission-products-for-gearbox-lubrication	Automatic transmission, oil filter ناقل حركة أوتوماتيكي، فلتر زيت Boîte de vitesses automatique, filtre à huile Automatski mjenjač, ​​filter ulja Cambio automatico, filtro dell'olio			Automatikgetriebe, Ölfilter Transmisión automática, filtro de aceite			オートマチックトランスミッション、オイルフィルター		
Transmisión > transmisión > Productos para la lubricación de cajas de cambios > Junta del cárter de aceite de transmisión automática	element	transmission-transmission-transmission-transmission-transmission-transmission-products-for-gearbox-lubrication-automatic-transmission-oil-pan-gasket	Junta del cárter de aceite de transmisión automática	junta del cárter de aceite de transmisión automática		Dichtung, Ölwanne-Automatikgetriebe	dichtung ölwanne-automatikgetriebe		Automatic transmission oil pan gasket	automatic transmission oil pan gasket	
Transmisión > transmisión > Productos para la lubricación de cajas de cambios > Sello de aceite de la caja de cambios	element	transmission-transmission-transmission-transmission-transmission-transmission-products-for-gearbox-lubrication-gearbox-oil-seal	Sello de aceite de la caja de cambios	retén de caja de cambios|retén de transmisión|reten de salida de cambio		Getriebe Simmering	getriebe simmerring|getriebedichtring|wellendichtring getriebe		Gearbox oil seal	gearbox oil seal|transmission oil seal	
Transmisión > transmisión > Productos para la lubricación de cajas de cambios > Líquido de transmisión automática	element	transmission-transmission-transmission-transmission-transmission-transmission-products-for-gearbox-lubrication-automatic-transmission-fluid	Líquido de transmisión automática	aceite de cambio automático|líquido de transmisión automática|aceite atf|valvulina automática		Automatikgetriebeöl	automatikgetriebeöl|atf öl		Automatic transmission fluid	automatic transmission fluid|automatic transmission oil	
Transmisión > transmisión > Productos para la lubricación de cajas de cambios > cárter de aceite de transmisión	element	transmission-transmission-transmission-transmission-transmission-transmission-products-for-gearbox-lubrication-transmission-oil-pan	cárter de aceite de transmisión	cárter de cambio|cárter de aceite de transmisión|cárter de caja de cambios		Getriebeölwanne	getriebeölwanne|ölwanne getriebe		transmission oil pan	transmission oil pan	
Transmisión > transmisión > cojinete de caja de cambios > cojinete de caja de cambios	element	transmission-transmission-transmission-transmission-transmission-transmission-gearbox-bearing-gearbox-bearing	cojinete de caja de cambios	cojinete de caja de cambios		Getriebelager	getriebelager		gearbox bearing	gearbox bearing	
Transmisión > transmisión > Piezas de transmisión eléctrica > Válvula de cambio, transmisión automática	element	transmission-transmission-transmission-transmission-transmission-transmission-electrical-transmission-parts-shift-valve-automatic-transmission	Válvula de cambio, transmisión automática	válvula de cambio automático|electroválvula de cambio|solenoide de cambio		Schaltventil, Automatikgetriebe	schaltventil automatikgetriebe|magnetventil getriebe		Shift valve, automatic transmission	shift valve automatic transmission|transmission solenoid	
